NIS,school,fullName,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,1,Math,83,55,69.0,C
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,2,Math,95,60,77.5,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,3,Math,52,87,69.5,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,1,Science,80,75,77.5,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,2,Science,91,69,80.0,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,3,Science,53,72,62.5,C
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,1,Social,95,84,89.5,A
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,2,Social,90,83,86.5,A
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,3,Social,76,98,87.0,A
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,1,Bahasa,85,84,84.5,A
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,2,Bahasa,96,50,73.0,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,3,Bahasa,74,81,77.5,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,1,English,86,83,84.5,A
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,2,English,81,67,74.0,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,3,English,51,78,64.5,C
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,1,Religion,72,70,71.0,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,2,Religion,88,54,71.0,B
Std269,SD Ungu,Glory Pratista Hendrawan,F,1,Mataram,2015-01-07,9,3,Religion,80,68,74.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,1,Math,86,89,87.5,A
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,2,Math,89,52,70.5,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,3,Math,88,69,78.5,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,1,Science,61,70,65.5,C
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,2,Science,73,96,84.5,A
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,3,Science,83,91,87.0,A
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,1,Social,65,61,63.0,C
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,2,Social,96,83,89.5,A
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,3,Social,99,90,94.5,A
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,1,Bahasa,59,93,76.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,2,Bahasa,88,68,78.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,3,Bahasa,62,67,64.5,C
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,1,English,73,91,82.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,2,English,56,90,73.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,3,English,71,97,84.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,1,Religion,57,52,54.5,C
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,2,Religion,69,87,78.0,B
Std270,SD Ungu,Johan Esmond Nababan,M,1,Kupang,2015-02-24,8,3,Religion,57,99,78.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,1,Math,51,77,64.0,C
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,2,Math,87,85,86.0,A
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,3,Math,93,87,90.0,A
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,1,Science,80,72,76.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,2,Science,96,65,80.5,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,3,Science,76,74,75.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,1,Social,50,98,74.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,2,Social,93,55,74.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,3,Social,64,63,63.5,C
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,1,Bahasa,77,87,82.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,2,Bahasa,61,93,77.0,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,3,Bahasa,57,56,56.5,C
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,1,English,64,56,60.0,C
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,2,English,56,71,63.5,C
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,3,English,81,99,90.0,A
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,1,Religion,81,51,66.0,C
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,2,Religion,91,62,76.5,B
Std271,SD Ungu,Jusuf Yonny Baihaqi,M,1,Kediri,2015-02-09,9,3,Religion,72,55,63.5,C
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,1,Math,78,75,76.5,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,2,Math,71,56,63.5,C
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,3,Math,98,80,89.0,A
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,1,Science,98,71,84.5,A
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,2,Science,63,76,69.5,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,3,Science,70,86,78.0,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,1,Social,79,96,87.5,A
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,2,Social,89,77,83.0,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,3,Social,91,67,79.0,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,1,Bahasa,68,52,60.0,C
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,2,Bahasa,95,87,91.0,A
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,3,Bahasa,73,94,83.5,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,1,English,59,52,55.5,C
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,2,English,65,74,69.5,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,3,English,87,65,76.0,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,1,Religion,80,55,67.5,C
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,2,Religion,52,95,73.5,B
Std272,SD Ungu,Charlote Suzane Castro,F,1,Tangerang Selatan,2016-09-19,7,3,Religion,58,85,71.5,B
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,1,Math,87,78,82.5,B
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,2,Math,67,68,67.5,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,3,Math,56,65,60.5,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,1,Science,54,84,69.0,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,2,Science,79,93,86.0,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,3,Science,80,55,67.5,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,1,Social,79,51,65.0,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,2,Social,97,73,85.0,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,3,Social,83,90,86.5,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,1,Bahasa,73,63,68.0,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,2,Bahasa,72,68,70.0,B
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,3,Bahasa,85,89,87.0,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,1,English,99,91,95.0,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,2,English,54,73,63.5,C
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,3,English,98,75,86.5,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,1,Religion,64,86,75.0,B
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,2,Religion,99,81,90.0,A
Std273,SD Ungu,Citra Victoria Syahreza,F,1,Dumai,2016-09-27,7,3,Religion,66,88,77.0,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,1,Math,78,51,64.5,C
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,2,Math,97,89,93.0,A
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,3,Math,73,60,66.5,C
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,1,Science,93,97,95.0,A
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,2,Science,99,100,99.5,A
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,3,Science,66,64,65.0,C
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,1,Social,63,95,79.0,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,2,Social,90,81,85.5,A
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,3,Social,75,88,81.5,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,1,Bahasa,100,54,77.0,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,2,Bahasa,79,69,74.0,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,3,Bahasa,74,64,69.0,C
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,1,English,85,65,75.0,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,2,English,58,70,64.0,C
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,3,English,87,74,80.5,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,1,Religion,80,52,66.0,C
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,2,Religion,81,74,77.5,B
Std274,SD Ungu,Cecep Johan Bangun,M,1,Dumai,2015-02-18,9,3,Religion,50,85,67.5,C
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,1,Math,58,61,59.5,C
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,2,Math,61,86,73.5,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,3,Math,94,72,83.0,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,1,Science,68,99,83.5,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,2,Science,97,66,81.5,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,3,Science,55,61,58.0,C
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,1,Social,59,89,74.0,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,2,Social,56,57,56.5,C
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,3,Social,62,57,59.5,C
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,1,Bahasa,85,63,74.0,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,2,Bahasa,58,77,67.5,C
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,3,Bahasa,82,88,85.0,A
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,1,English,89,77,83.0,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,2,English,76,76,76.0,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,3,English,76,87,81.5,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,1,Religion,95,60,77.5,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,2,Religion,74,94,84.0,B
Std275,SD Ungu,Satria Randy Abdullah,M,1,Makassar,2016-07-27,7,3,Religion,50,73,61.5,C
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,1,Math,90,100,95.0,A
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,2,Math,80,72,76.0,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,3,Math,72,78,75.0,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,1,Science,51,70,60.5,C
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,2,Science,100,63,81.5,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,3,Science,95,59,77.0,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,1,Social,67,94,80.5,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,2,Social,97,71,84.0,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,3,Social,52,74,63.0,C
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,1,Bahasa,51,57,54.0,C
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,2,Bahasa,97,78,87.5,A
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,3,Bahasa,55,63,59.0,C
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,1,English,98,72,85.0,A
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,2,English,97,87,92.0,A
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,3,English,58,79,68.5,C
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,1,Religion,86,64,75.0,B
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,2,Religion,91,82,86.5,A
Std276,SD Ungu,Visnu Bernie Wijaya,M,1,Magelang,2015-11-13,8,3,Religion,64,78,71.0,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,1,Math,73,59,66.0,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,2,Math,63,56,59.5,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,3,Math,53,64,58.5,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,1,Science,64,57,60.5,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,2,Science,83,78,80.5,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,3,Science,65,99,82.0,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,1,Social,69,96,82.5,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,2,Social,59,70,64.5,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,3,Social,82,66,74.0,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,1,Bahasa,54,50,52.0,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,2,Bahasa,72,93,82.5,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,3,Bahasa,50,53,51.5,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,1,English,90,81,85.5,A
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,2,English,75,90,82.5,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,3,English,64,54,59.0,C
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,1,Religion,96,84,90.0,A
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,2,Religion,56,86,71.0,B
Std277,SD Ungu,Nanda Adhisti Joesoef,F,1,Banjarbaru,2014-08-15,9,3,Religion,50,88,69.0,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,1,Math,59,93,76.0,B
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,2,Math,53,74,63.5,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,3,Math,91,85,88.0,A
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,1,Science,75,64,69.5,B
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,2,Science,57,84,70.5,B
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,3,Science,63,78,70.5,B
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,1,Social,89,87,88.0,A
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,2,Social,77,59,68.0,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,3,Social,53,52,52.5,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,1,Bahasa,98,75,86.5,A
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,2,Bahasa,71,61,66.0,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,3,Bahasa,75,53,64.0,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,1,English,80,57,68.5,C
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,2,English,91,73,82.0,B
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,3,English,96,82,89.0,A
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,1,Religion,95,84,89.5,A
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,2,Religion,74,90,82.0,B
Std278,SD Ungu,Husain Arthur Makarim,M,1,Nusantara,2014-06-16,9,3,Religion,77,96,86.5,A
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,1,Math,72,90,81.0,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,2,Math,80,86,83.0,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,3,Math,79,100,89.5,A
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,1,Science,62,84,73.0,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,2,Science,51,69,60.0,C
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,3,Science,92,55,73.5,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,1,Social,95,92,93.5,A
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,2,Social,74,78,76.0,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,3,Social,87,97,92.0,A
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,1,Bahasa,87,91,89.0,A
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,2,Bahasa,70,84,77.0,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,3,Bahasa,58,52,55.0,C
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,1,English,82,61,71.5,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,2,English,72,62,67.0,C
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,3,English,58,59,58.5,C
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,1,Religion,92,69,80.5,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,2,Religion,69,82,75.5,B
Std279,SD Ungu,Pertiwi Ratri Sambuaga,F,1,Bekasi,2014-08-19,9,3,Religion,98,76,87.0,A
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,1,Math,89,58,73.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,2,Math,89,68,78.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,3,Math,68,83,75.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,1,Science,60,55,57.5,C
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,2,Science,81,81,81.0,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,3,Science,67,53,60.0,C
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,1,Social,91,62,76.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,2,Social,65,74,69.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,3,Social,66,89,77.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,1,Bahasa,74,56,65.0,C
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,2,Bahasa,71,86,78.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,3,Bahasa,79,52,65.5,C
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,1,English,92,69,80.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,2,English,87,60,73.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,3,English,91,51,71.0,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,1,Religion,69,89,79.0,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,2,Religion,93,64,78.5,B
Std280,SD Ungu,Andre Malik Malangkay,M,1,Ternate,2014-12-06,9,3,Religion,51,82,66.5,C
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,1,Math,96,55,75.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,2,Math,54,54,54.0,C
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,3,Math,64,62,63.0,C
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,1,Science,51,100,75.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,2,Science,91,97,94.0,A
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,3,Science,82,81,81.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,1,Social,86,89,87.5,A
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,2,Social,61,93,77.0,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,3,Social,58,78,68.0,C
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,1,Bahasa,60,81,70.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,2,Bahasa,87,98,92.5,A
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,3,Bahasa,53,92,72.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,1,English,70,64,67.0,C
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,2,English,80,88,84.0,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,3,English,94,85,89.5,A
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,1,Religion,63,96,79.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,2,Religion,76,81,78.5,B
Std281,SD Ungu,Ratri Mira Wenas,F,1,Probolinggo,2016-08-15,7,3,Religion,66,54,60.0,C
Std282,SD Ungu,Aster Asha William,F,1,Palembang,2016-05-05,7,1,Math,86,96,91.0,A
Std282,SD Ungu,Aster Asha William,F,1,Palembang,2016-05-05,7,2,Math,87,62,74.5,B
Std282,SD Ungu,Aster Asha William,F,1,Palembang,2016-05-05,7,3,Math,97,73,85.0,A
