ID,Std-NIS,NIS,school,fullName,email,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
12947,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,2,Science,100,78,89.0,A
12948,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,3,Science,99,87,93.0,A
12949,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,1,Social,100,70,85.0,A
12950,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,2,Social,83,84,83.5,B
12951,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,3,Social,76,53,64.5,C
12952,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,1,Bahasa,85,68,76.5,B
12953,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,2,Bahasa,61,98,79.5,B
12954,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,3,Bahasa,88,51,69.5,B
12955,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,1,English,56,82,69.0,C
12956,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,2,English,57,99,78.0,B
12957,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,3,English,72,88,80.0,B
12958,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,1,Religion,53,85,69.0,C
12959,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,2,Religion,54,93,73.5,B
12960,Std120-Ungu,Std120,SD Ungu,Yakobus Safar Shihab,y.shihab@sekolah.edu.id,M,4,Solok,2012-11-10,11,3,Religion,65,90,77.5,B
12961,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,1,Math,55,67,61.0,C
12962,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,2,Math,71,89,80.0,B
12963,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,3,Math,73,63,68.0,C
12964,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,1,Science,83,58,70.5,B
12965,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,2,Science,57,73,65.0,C
12966,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,3,Science,50,82,66.0,C
12967,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,1,Social,78,54,66.0,C
12968,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,2,Social,69,91,80.0,B
12969,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,3,Social,68,90,79.0,B
12970,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,1,Bahasa,55,95,75.0,B
12971,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,2,Bahasa,93,54,73.5,B
12972,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,3,Bahasa,91,92,91.5,A
12973,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,1,English,71,86,78.5,B
12974,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,2,English,52,73,62.5,C
12975,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,3,English,76,82,79.0,B
12976,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,1,Religion,86,62,74.0,B
12977,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,2,Religion,55,60,57.5,C
12978,Std121-Ungu,Std121,SD Ungu,Jhon Caleb Johannes,j.johannes@sekolah.edu.id,M,4,Mojokerto,2012-10-13,11,3,Religion,75,62,68.5,C
12979,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,1,Math,63,78,70.5,B
12980,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,2,Math,61,60,60.5,C
12981,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,3,Math,50,81,65.5,C
12982,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,1,Science,63,98,80.5,B
12983,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,2,Science,93,81,87.0,A
12984,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,3,Science,72,84,78.0,B
12985,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,1,Social,78,55,66.5,C
12986,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,2,Social,86,57,71.5,B
12987,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,3,Social,58,97,77.5,B
12988,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,1,Bahasa,71,60,65.5,C
12989,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,2,Bahasa,63,58,60.5,C
12990,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,3,Bahasa,51,85,68.0,C
12991,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,1,English,52,90,71.0,B
12992,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,2,English,75,100,87.5,A
12993,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,3,English,94,65,79.5,B
12994,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,1,Religion,82,88,85.0,A
12995,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,2,Religion,91,59,75.0,B
12996,Std122-Ungu,Std122,SD Ungu,Levy Latif Kurniawan,l.kurniawan@sekolah.edu.id,M,4,Lubuklinggau,2011-05-03,12,3,Religion,63,71,67.0,C
12997,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,1,Math,98,96,97.0,A
12998,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,2,Math,66,50,58.0,C
12999,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,3,Math,88,85,86.5,A
13000,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,1,Science,97,50,73.5,B
13001,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,2,Science,81,73,77.0,B
13002,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,3,Science,80,52,66.0,C
13003,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,1,Social,99,57,78.0,B
13004,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,2,Social,62,73,67.5,C
13005,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,3,Social,93,80,86.5,A
13006,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,1,Bahasa,82,79,80.5,B
13007,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,2,Bahasa,77,57,67.0,C
13008,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,3,Bahasa,77,84,80.5,B
13009,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,1,English,79,67,73.0,B
13010,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,2,English,83,98,90.5,A
13011,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,3,English,78,90,84.0,B
13012,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,1,Religion,96,79,87.5,A
13013,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,2,Religion,90,65,77.5,B
13014,Std123-Ungu,Std123,SD Ungu,Ferdinand Jhon Arafat,f.arafat@sekolah.edu.id,M,4,Palu,2011-11-27,12,3,Religion,91,81,86.0,A
13015,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,1,Math,92,89,90.5,A
13016,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,2,Math,74,56,65.0,C
13017,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,3,Math,80,74,77.0,B
13018,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,1,Science,87,99,93.0,A
13019,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,2,Science,61,75,68.0,C
13020,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,3,Science,57,64,60.5,C
13021,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,1,Social,82,100,91.0,A
13022,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,2,Social,52,68,60.0,C
13023,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,3,Social,99,87,93.0,A
13024,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,1,Bahasa,92,56,74.0,B
13025,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,2,Bahasa,78,65,71.5,B
13026,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,3,Bahasa,55,82,68.5,C
13027,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,1,English,56,82,69.0,C
13028,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,2,English,98,98,98.0,A
13029,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,3,English,90,50,70.0,B
13030,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,1,Religion,83,70,76.5,B
13031,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,2,Religion,92,71,81.5,B
13032,Std124-Ungu,Std124,SD Ungu,Kartika Rianti Abdullah,k.abdullah@sekolah.edu.id,F,4,Bukittinggi,2011-10-23,12,3,Religion,97,57,77.0,B
13033,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,1,Math,72,54,63.0,C
13034,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,2,Math,92,54,73.0,B
13035,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,3,Math,85,71,78.0,B
13036,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,1,Science,87,61,74.0,B
13037,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,2,Science,68,86,77.0,B
13038,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,3,Science,63,90,76.5,B
13039,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,1,Social,98,62,80.0,B
13040,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,2,Social,58,56,57.0,C
13041,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,3,Social,68,84,76.0,B
13042,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,1,Bahasa,80,66,73.0,B
13043,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,2,Bahasa,85,88,86.5,A
13044,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,3,Bahasa,68,63,65.5,C
13045,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,1,English,78,99,88.5,A
13046,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,2,English,58,88,73.0,B
13047,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,3,English,87,63,75.0,B
13048,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,1,Religion,72,61,66.5,C
13049,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,2,Religion,57,80,68.5,C
13050,Std125-Ungu,Std125,SD Ungu,Chairil Bob Rahardja,c.rahardja@sekolah.edu.id,M,4,Sibolga,2012-01-06,12,3,Religion,59,80,69.5,B
13051,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,1,Math,64,89,76.5,B
13052,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,2,Math,89,99,94.0,A
13053,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,3,Math,60,97,78.5,B
13054,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,1,Science,71,73,72.0,B
13055,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,2,Science,69,76,72.5,B
13056,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,3,Science,81,57,69.0,C
13057,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,1,Social,94,80,87.0,A
13058,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,2,Social,89,85,87.0,A
13059,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,3,Social,77,90,83.5,B
13060,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,1,Bahasa,79,68,73.5,B
13061,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,2,Bahasa,50,83,66.5,C
13062,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,3,Bahasa,51,69,60.0,C
13063,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,1,English,69,72,70.5,B
13064,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,2,English,70,64,67.0,C
13065,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,3,English,84,87,85.5,A
13066,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,1,Religion,98,72,85.0,A
13067,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,2,Religion,78,76,77.0,B
13068,Std126-Ungu,Std126,SD Ungu,Padma Mira Palaar,p.palaar@sekolah.edu.id,F,4,Magelang,2012-05-24,11,3,Religion,88,74,81.0,B
13069,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,1,Math,96,76,86.0,A
13070,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,2,Math,81,50,65.5,C
13071,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,3,Math,77,87,82.0,B
13072,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,1,Science,68,92,80.0,B
13073,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,2,Science,83,66,74.5,B
13074,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,3,Science,58,86,72.0,B
13075,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,1,Social,63,96,79.5,B
13076,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,2,Social,75,84,79.5,B
13077,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,3,Social,67,80,73.5,B
13078,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,1,Bahasa,69,81,75.0,B
13079,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,2,Bahasa,80,59,69.5,B
13080,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,3,Bahasa,57,57,57.0,C
13081,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,1,English,59,94,76.5,B
13082,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,2,English,80,59,69.5,B
13083,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,3,English,72,59,65.5,C
13084,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,1,Religion,97,63,80.0,B
13085,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,2,Religion,78,96,87.0,A
13086,Std127-Ungu,Std127,SD Ungu,Kartika Sri da Silva,k.silva@sekolah.edu.id,F,4,Langsa,2013-01-21,11,3,Religion,66,68,67.0,C
13087,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,1,Math,58,69,63.5,C
13088,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,2,Math,77,60,68.5,C
13089,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,3,Math,96,100,98.0,A
13090,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,1,Science,74,68,71.0,B
13091,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,2,Science,60,83,71.5,B
13092,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,3,Science,51,70,60.5,C
13093,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,1,Social,98,70,84.0,B
13094,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,2,Social,86,69,77.5,B
13095,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,3,Social,51,63,57.0,C
13096,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,1,Bahasa,89,93,91.0,A
13097,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,2,Bahasa,97,66,81.5,B
13098,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,3,Bahasa,67,56,61.5,C
13099,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,1,English,96,75,85.5,A
13100,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,2,English,82,84,83.0,B
13101,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,3,English,73,99,86.0,A
13102,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,1,Religion,55,51,53.0,C
13103,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,2,Religion,82,53,67.5,C
13104,Std128-Ungu,Std128,SD Ungu,Aster Nadya Awondatu,a.awondatu@sekolah.edu.id,F,4,Bengkulu,2012-02-06,12,3,Religion,62,62,62.0,C
13105,Std129-Ungu,Std129,SD Ungu,Ani Larasati Purba,a.purba@sekolah.edu.id,F,4,Banjar,2012-06-23,11,1,Math,53,68,60.5,C
13106,Std129-Ungu,Std129,SD Ungu,Ani Larasati Purba,a.purba@sekolah.edu.id,F,4,Banjar,2012-06-23,11,2,Math,59,65,62.0,C
